py;1;59;246;230;0.93496;0.96764;0.91502;222.55720
py;1;60;231;211;0.91342;0.97235;0.93595;205.16585
py;1;61;255;229;0.89804;0.96270;0.91625;220.45830
py;1;62;251;202;0.80478;0.93440;0.87460;188.74880
py;1;63;264;191;0.72348;0.90583;0.84086;173.01353
py;1;64;270;180;0.66667;0.88755;0.82032;159.75900
py;1;65;253;140;0.55336;0.86217;0.79672;120.70380
py;1;66;259;130;0.50193;0.89343;0.81477;116.14590
py;1;67;243;104;0.42798;0.78552;0.72095;81.69408
py;1;68;231;72;0.31169;0.74012;0.71235;53.28864
py;1;69;283;82;0.28975;0.61854;0.60024;50.72028
py;1;70;269;50;0.18587;0.59446;0.59446;29.72300
py;1;71;264;67;0.25379;0.59667;0.59667;39.97689
py;1;72;300;66;0.22000;0.43825;0.43825;28.92450
py;1;73;284;54;0.19014;0.53821;0.53821;29.06334
py;1;74;268;39;0.14552;0.47326;0.47326;18.45714
py;2;24;1;1;1.00000;0.10000;0.10000;0.10000
py;2;25;8;8;1.00000;0.92621;0.82621;7.40968
py;2;26;17;17;1.00000;0.90402;0.84520;15.36834
py;2;27;34;33;0.97059;0.87564;0.75708;28.89612
py;2;28;52;52;1.00000;0.94924;0.88209;49.36048
py;2;29;58;56;0.96552;0.94810;0.82725;53.09360
py;2;30;93;87;0.93548;0.87715;0.71883;76.31205
py;2;31;107;100;0.93458;0.90672;0.69169;90.67200
py;2;32;108;106;0.98148;0.93510;0.74731;99.12060
py;2;33;132;125;0.94697;0.93154;0.78571;116.44250
py;2;34;118;113;0.95763;0.95656;0.82625;108.09128
py;2;35;132;121;0.91667;0.93299;0.78059;112.89179
py;2;36;150;142;0.94667;0.93934;0.79778;133.38628
py;2;37;182;173;0.95055;0.93896;0.87088;162.44008
py;2;38;136;132;0.97059;0.91402;0.79103;120.65064
py;2;39;176;162;0.92045;0.93716;0.84515;151.81992
py;2;40;225;209;0.92889;0.92739;0.84518;193.82451
py;2;41;219;208;0.94977;0.93923;0.85760;195.35984
py;2;42;256;241;0.94141;0.94772;0.84111;228.40052
py;2;43;259;246;0.94981;0.95662;0.88905;235.32852
py;2;44;237;226;0.95359;0.93492;0.87616;211.29192
py;2;45;260;239;0.91923;0.95174;0.88419;227.46586
py;2;46;244;230;0.94262;0.94763;0.88480;217.95490
py;2;47;310;298;0.96129;0.94086;0.85385;280.37628
py;2;48;292;281;0.96233;0.93372;0.84824;262.37532
py;2;49;303;295;0.97360;0.92719;0.88872;273.52105
py;2;50;331;313;0.94562;0.95242;0.87727;298.10746
py;2;51;288;275;0.95486;0.93549;0.86389;257.25975
py;2;52;338;308;0.91124;0.95126;0.86947;292.98808
py;2;53;322;302;0.93789;0.94393;0.88212;285.06686
py;2;54;314;291;0.92675;0.93809;0.84687;272.98419
py;2;55;302;275;0.91060;0.94650;0.88779;260.28750
py;2;56;264;236;0.89394;0.95390;0.88480;225.12040
py;2;57;310;291;0.93871;0.92335;0.84153;268.69485
py;2;58;273;250;0.91575;0.90381;0.84620;225.95250
py;2;59;253;226;0.89328;0.91481;0.83955;206.74706
py;2;60;242;209;0.86364;0.91317;0.82680;190.85253
py;2;61;217;188;0.86636;0.88948;0.81780;167.22224
py;2;62;218;187;0.85780;0.89167;0.82130;166.74229
py;2;63;230;155;0.67391;0.84565;0.78093;131.07575
py;2;64;223;147;0.65919;0.84190;0.76625;123.75930
py;2;65;221;119;0.53846;0.78427;0.70309;93.32813
py;2;66;185;83;0.44865;0.72820;0.63874;60.44060
py;2;67;180;57;0.31667;0.69158;0.64589;39.42006
py;2;68;188;46;0.24468;0.47196;0.45787;21.71016
py;2;69;147;32;0.21769;0.60523;0.60523;19.36736
py;2;70;119;20;0.16807;0.40054;0.40054;8.01080
py;2;71;131;18;0.13740;0.34178;0.34178;6.15204
py;2;72;131;23;0.17557;0.28919;0.28919;6.65137
py;2;73;101;12;0.11881;0.35566;0.35566;4.26792
py;2;74;114;12;0.10526;0.27505;0.27505;3.30060
