py 1 64   270.000   180.000   0.66667   0.88755 159.75900
py 1 65   253.000   140.000   0.55336   0.86217 120.70380
py 1 66   259.000   130.000   0.50193   0.89343 116.14590
py 1 67   243.000   104.000   0.42798   0.78552  81.69408
py 1 68   231.000    72.000   0.31169   0.74012  53.28864
py 1 69   283.000    82.000   0.28975   0.61854  50.72028
py 1 70   269.000    50.000   0.18587   0.59446  29.72300
py 1 71   264.000    67.000   0.25379   0.59667  39.97689
py 1 72   300.000    66.000   0.22000   0.43825  28.92450
py 1 73   284.000    54.000   0.19014   0.53821  29.06334
py 1 74   268.000    39.000   0.14552   0.47326  18.45714
py 2 21     0.000     0.000   0.00000   0.00000   0.00000
py 2 22     0.000     0.000   0.00000   0.00000   0.00000
py 2 23     0.000     0.000   0.00000   0.00000   0.00000
py 2 24     1.000     1.000   1.00000   0.10000   0.10000
py 2 25     8.000     8.000   1.00000   0.92621   7.40968
py 2 26    17.000    17.000   1.00000   0.90402  15.36834
py 2 27    34.000    33.000   0.97059   0.87564  28.89612
py 2 28    52.000    52.000   1.00000   0.94924  49.36048
py 2 29    58.000    56.000   0.96552   0.94810  53.09360
py 2 30    93.000    87.000   0.93548   0.87715  76.31205
py 2 31   107.000   100.000   0.93458   0.90672  90.67200
py 2 32   108.000   106.000   0.98148   0.93510  99.12060
py 2 33   132.000   125.000   0.94697   0.93154 116.44250
py 2 34   118.000   113.000   0.95763   0.95656 108.09128
py 2 35   132.000   121.000   0.91667   0.93299 112.89179
py 2 36   150.000   142.000   0.94667   0.93934 133.38628
py 2 37   182.000   173.000   0.95055   0.93896 162.44008
py 2 38   136.000   132.000   0.97059   0.91402 120.65064
py 2 39   176.000   162.000   0.92045   0.93716 151.81992
py 2 40   225.000   209.000   0.92889   0.92739 193.82451
py 2 41   219.000   208.000   0.94977   0.93923 195.35984
py 2 42   256.000   241.000   0.94141   0.94772 228.40052
py 2 43   259.000   246.000   0.94981   0.95662 235.32852
py 2 44   237.000   226.000   0.95359   0.93492 211.29192
py 2 45   260.000   239.000   0.91923   0.95174 227.46586
py 2 46   244.000   230.000   0.94262   0.94763 217.95490
py 2 47   310.000   298.000   0.96129   0.94086 280.37628
py 2 48   292.000   281.000   0.96233   0.93372 262.37532
py 2 49   303.000   295.000   0.97360   0.92719 273.52105
py 2 50   331.000   313.000   0.94562   0.95242 298.10746
py 2 51   288.000   275.000   0.95486   0.93549 257.25975
py 2 52   338.000   308.000   0.91124   0.95126 292.98808
py 2 53   322.000   302.000   0.93789   0.94393 285.06686
py 2 54   314.000   291.000   0.92675   0.93809 272.98419
py 2 55   302.000   275.000   0.91060   0.94650 260.28750
py 2 56   264.000   236.000   0.89394   0.95390 225.12040
py 2 57   310.000   291.000   0.93871   0.92335 268.69485
py 2 58   273.000   250.000   0.91575   0.90381 225.95250
py 2 59   253.000   226.000   0.89328   0.91481 206.74706
py 2 60   242.000   209.000   0.86364   0.91317 190.85253
py 2 61   217.000   188.000   0.86636   0.88948 167.22224
py 2 62   218.000   187.000   0.85780   0.89167 166.74229
py 2 63   230.000   155.000   0.67391   0.84565 131.07575
py 2 64   223.000   147.000   0.65919   0.84190 123.75930
py 2 65   221.000   119.000   0.53846   0.78427  93.32813
py 2 66   185.000    83.000   0.44865   0.72820  60.44060
py 2 67   180.000    57.000   0.31667   0.69158  39.42006
py 2 68   188.000    46.000   0.24468   0.47196  21.71016
py 2 69   147.000    32.000   0.21769   0.60523  19.36736
py 2 70   119.000    20.000   0.16807   0.40054   8.01080
py 2 71   131.000    18.000   0.13740   0.34178   6.15204
py 2 72   131.000    23.000   0.17557   0.28919   6.65137
py 2 73   101.000    12.000   0.11881   0.35566   4.26792
py 2 74   114.000    12.000   0.10526   0.27505   3.30060
